suhu,lux,debu,label
27.727264898637454,275.51441111636115,34.590795236843036,normal
27.939616380809092,361.18900111641307,42.07674841671336,normal
29.14537811083315,369.6511752780948,28.70237559343701,normal
27.442272101207934,395.10755681377793,41.43162604485071,normal
27.744656805735314,255.63779977022273,30.835760890710052,normal
28.791548348030865,251.43219033574573,47.986974217486036,normal
29.928893775529396,320.12643681370764,20.544689532706773,normal
28.41096692509958,313.3637643157475,29.16422090195443,normal
44.51676263556895,25.526592260821058,192.7430666475659,anomaly
27.083640515131417,265.67087110188874,40.88034906053559,normal
27.01733051858797,395.74061874858864,28.292871891172442,normal
27.537989585648013,292.23005614751753,37.43734457155593,normal
29.748340200475866,299.1170193688795,41.78806649234,normal
40.326236222681175,67.37910319045413,199.16087101364465,anomaly
41.8863801578113,22.622884143277112,124.10599274951612,anomaly
28.425059948037866,254.0035771347436,39.86244024568356,normal
29.84649706554061,293.63166174041214,28.592485552214,normal
42.94985456158979,47.826078001783145,172.48091784220514,anomaly
28.06655101364955,307.4680055655936,33.783944679075105,normal
39.53494544003308,46.73361574826137,138.31104084078606,anomaly
29.836002641957684,289.9651406280666,34.185188411730564,normal
27.672458990400816,375.7405658424385,44.68058547316029,normal
44.33038442354343,81.07223157715512,192.17596699308638,anomaly
29.096373916610432,374.7347476306963,33.746751567349506,normal
27.7287870871582,328.4069035889886,38.521423164228764,normal
44.48049301643094,98.07654729807473,155.58770873529758,anomaly
29.31723906959051,322.49620952211586,44.48322565000779,normal
29.012133013042444,263.23626210194845,46.43292142878023,normal
27.8079795292861,295.50938181121245,33.12723440752815,normal
27.43673905012835,340.2945003028085,24.89904941207767,normal
44.183829860099536,66.75532222729632,168.31008546630386,anomaly
27.910622545011517,268.319295830486,40.74433858248422,normal
28.286738669330937,335.25421189824414,40.744465871525065,normal
29.622690364394117,283.94537457247463,37.224332187336834,normal
41.50058359273466,64.7022406587989,155.27957080534094,anomaly
29.827396989732094,300.5547044401119,42.5525134499716,normal
27.973691278010886,250.56016419029805,23.30920497059149,normal
27.897246085430798,393.70291546010105,25.507588685942245,normal
27.54031096201832,376.23890128129483,37.99559110876247,normal
28.212542431208934,314.3295149503484,49.27010694330529,normal
27.332079663241412,344.0609412214588,48.95226504176986,normal
28.87201729375687,250.52910690513662,42.21043358613974,normal
29.900911936404615,259.86515504175213,23.334714659474972,normal
28.921885201651982,336.6619293799522,43.0955346366036,normal
43.14747732358258,56.42606665052767,184.0172533775995,anomaly
27.47399747406122,320.2319373919611,24.250651713985448,normal
29.07287368206661,255.82221644214755,39.63638645205745,normal
27.028481905203996,368.72952682920396,31.853704178335242,normal
28.833971372771206,279.79944946367937,37.49371395088981,normal
29.79107399957792,274.210646030108,48.82218932952256,normal
39.92649784087009,4.18297530943047,165.84504120221808,anomaly
29.788677582743595,255.9742572846613,28.420010091894767,normal
27.546558045373743,317.17428661523064,47.106047696464316,normal
27.472423966574837,377.0352003619135,35.3035132245657,normal
28.4359067322304,344.8444224312266,39.68522846385636,normal
29.412581290397128,304.58025212740307,48.23451492685504,normal
29.106067652241816,320.21697010979847,48.4659760135654,normal
29.883759766552263,357.47040182929743,32.94961291815308,normal
29.222737590176564,321.24252054638083,49.31225185552654,normal
27.062859834390594,366.08959260830636,38.96902964192921,normal
28.063424838689148,317.36097313232295,25.88542772190962,normal
28.37078411497221,266.9977930614342,34.36191252540776,normal
42.39406210549313,0.7255126109945387,188.7789367184026,anomaly
40.54456235659243,21.382071807844248,195.53157500383995,anomaly
44.77651861304257,40.61487378891508,182.67912334826877,anomaly
28.7269119280199,335.0788339027209,22.53121542081819,normal
29.973691618939334,372.6476167081515,20.73124289883331,normal
40.1664707318459,90.788439634191,122.52431211604389,anomaly
29.065573823312818,252.2877738770308,29.985792439104255,normal
29.17114557926614,312.8439793924849,34.15595210712439,normal
27.94954038273041,375.30351210903535,31.373689892983947,normal
27.34322955318854,286.10205977765077,42.33638497168853,normal
28.024274377548487,310.379706588187,28.26647566653943,normal
28.408316391299422,370.29173349233963,38.76338971871384,normal
27.544813531941582,312.8215502518981,43.996381503278144,normal
29.20090091038272,388.75068590419386,41.40439741174971,normal
29.99272110753464,394.58603519892006,24.062234931410618,normal
29.120778945975015,362.85595316297025,29.354006210074804,normal
28.91365340336252,368.72633154459083,49.85013899609893,normal
27.572740309798423,345.09204746046714,36.32305058006782,normal
27.92988176355085,267.28081607844337,26.490509436024908,normal
28.265687839865244,292.2970028635287,48.42306451842737,normal
28.55830645562458,274.1012955507486,34.741373136615046,normal
28.094406683894206,316.15409897410666,27.653802849118822,normal
29.908580767838895,397.2185875028038,26.900699318991023,normal
28.58011887510485,331.3896624948836,48.76504371172348,normal
27.764462275463426,362.0204496732109,28.665865373562028,normal
29.86041676999622,376.9307954638922,49.1236732162489,normal
39.822765541380114,52.13299743201277,176.54476914825915,anomaly
29.33410179118823,309.36620702774815,36.20496859317662,normal
28.09054888367203,269.03601289235223,46.39859161151675,normal
27.124084418492235,261.2911057296581,30.135748281136156,normal
27.12009128057216,263.18308223919206,22.143102416498138,normal
27.366132103296145,285.81540154421896,49.81222242947541,normal
40.58361021159734,56.55606224371418,189.4745830798034,anomaly
27.70953680738704,299.0059368597695,46.68386064454981,normal
27.00950334491481,268.0089104790294,20.93196352930243,normal
29.774670829407587,389.67281662457515,22.550871025437203,normal
28.219474427440176,251.2755076268198,23.730126547087135,normal
29.31102880090854,324.22102377277554,37.84464589037966,normal
28.865627147413488,365.72899061059735,40.278197005890064,normal
29.572898604945603,313.49709012473267,28.963331342022652,normal
29.748975297761714,376.7337202991076,27.80088001230384,normal
28.503367235525168,337.76884205753464,20.22079091239181,normal
28.22494221957897,383.2292288677062,26.30010598827809,normal
28.031450241096657,391.3213188410293,44.808102874662794,normal
28.795199318679046,361.0798158030511,41.61933775249251,normal
27.4479020011361,333.16383115432575,45.599997074795766,normal
28.0347421807607,380.21969998007796,27.37499537997287,normal
27.28866325980007,298.6100059408038,33.503043567342544,normal
29.32556363648433,350.79574300964487,46.292892946171605,normal
28.658233191722953,343.7089674876015,44.407396961846075,normal
28.874601869087414,372.27493568512034,42.51603189816075,normal
27.321831686938957,286.6693099494007,31.745206901460072,normal
28.80406154127451,346.70064617827916,48.69203714213326,normal
27.97402452763799,299.5206759291378,36.10890272124502,normal
29.242840940344312,353.819553128406,32.631550254951414,normal
29.947751743042033,393.46346540400805,45.982280389041414,normal
29.27537786617278,379.23737692600446,43.14720513272981,normal
28.458381817260843,344.7060822920912,49.95937489827328,normal
27.11982642565276,392.4351697469982,23.1956299807757,normal
40.4928140227515,55.51550216295071,185.1688141057378,anomaly
28.20386490944663,260.8610925458411,39.58717838784575,normal
27.352824389066715,356.4052560396004,45.742066888621764,normal
28.53213926725141,352.5277663928272,27.526759786470333,normal
29.473770139122383,329.32072070517756,38.56957000893716,normal
29.43090648498934,329.6181361088103,47.31234393046297,normal
44.40212817583437,81.14531552328528,135.03734021829885,anomaly
29.434836278010973,379.3149818626771,38.880035802057265,normal
39.963879341754414,43.37047947807066,122.35950119004494,anomaly
27.819263786497416,329.82903249084035,47.79389934181266,normal
41.769328324724256,20.152786354649987,156.7972540681967,anomaly
28.56381043231306,311.0193991656997,49.53081047455039,normal
38.67055541707614,20.91004208364916,171.43827427302517,anomaly
27.82500578310779,398.17305152719985,27.040958609298862,normal
40.653313285499564,64.29892364669206,193.94222105056838,anomaly
27.701918058818965,314.30206583039217,42.886896453689914,normal
39.599424885863606,26.394441704156446,197.9421763617291,anomaly
27.538099323427584,306.78899352228245,25.8793421426211,normal
28.46957680840507,332.4578899979085,30.152878729752878,normal
27.337969059530455,314.77963980699957,26.147798347694806,normal
27.263198496211828,323.01422204764543,37.96559837837684,normal
27.12809173646984,298.9740599078957,49.573239436423435,normal
29.079969351331147,300.5052212493854,43.19490161735789,normal
29.174709568316135,292.15620747486344,20.227852552317486,normal
29.914517588537368,301.3000649990525,44.82245006089421,normal
29.38980825694084,362.8318732949347,25.39444534421444,normal
27.162364190501506,285.50559031404157,46.865313321026676,normal
44.827174983751995,86.44508303113166,190.91290267656487,anomaly
28.19426723371175,319.7253202784323,34.223593113880625,normal
39.31545149035297,92.53614521550698,177.0003192793858,anomaly
28.048385114579023,280.32231386639864,26.14974918753974,normal
27.15228920936899,279.3275949076672,44.553092589528504,normal
28.47531771657186,380.7492619064159,43.096535947622314,normal
28.127199470392494,399.16899056465235,29.72079792108086,normal
28.025286143671106,301.8911635584309,21.222288215601964,normal
29.769746258684282,265.99033422847464,27.49922159630499,normal
28.62592016600113,305.7744016354036,45.4947118334896,normal
27.427058066872153,372.5401666103194,25.42768798171227,normal
27.682170765140015,395.3066478748766,49.90146223449163,normal
28.65327939742431,297.89770521531943,37.07941880991456,normal
29.268983642281405,323.2707169158229,38.331497464983926,normal
29.142793899859356,364.81350188413546,45.376540186572306,normal
44.8123535532467,29.937404485335172,167.7853694204812,anomaly
28.964563056763488,355.1863945496234,25.269864874684977,normal
38.9401222358484,23.538894620232263,178.2294742946437,anomaly
29.058729556785813,291.38844867683196,33.52353735689144,normal
39.37403143390781,48.08906980043882,138.73947748317835,anomaly
28.438588955047504,356.94379502965506,42.336700900553936,normal
40.4348887103151,32.112467522933926,181.4241565263528,anomaly
28.56658023316365,282.1210238274669,20.684279158761598,normal
29.858459492830157,298.579526846217,39.46815470115632,normal
28.47768790885904,343.53642801437667,28.47966072218098,normal
38.7778265172331,42.92618811009361,192.3036768604487,anomaly
29.65823060543035,271.1492926665653,49.294566909711364,normal
27.049750973817243,383.56577657986907,40.450582374695195,normal
28.937793960505484,252.7099023488437,24.124204695663334,normal
